county_site_id,parameter_code,date_local,arithmetic_mean
005-0004,61101,2014-04-01,3.570833
005-0004,61101,2014-04-02,2.987500
005-0004,61101,2014-04-03,2.608333
005-0004,61101,2014-04-04,3.216667
005-0004,61101,2014-04-05,3.150000
005-0004,61101,2014-04-06,3.183333
005-0004,61101,2014-04-07,3.012500
005-0004,61101,2014-04-08,3.037500
005-0004,61101,2014-04-09,3.458333
005-0004,61101,2014-04-10,2.816667
005-0004,61101,2014-04-11,3.641667
005-0004,61101,2014-04-12,3.500000
005-0004,61101,2014-04-13,6.141667
005-0004,61101,2014-04-14,2.900000
005-0004,61101,2014-04-15,4.466667
005-0004,61101,2014-04-16,2.870833
005-0004,61101,2014-04-17,4.191667
005-0004,61101,2014-04-18,3.787500
005-0004,61101,2014-04-19,3.033333
005-0004,61101,2014-04-20,3.654167
005-0004,61101,2014-04-21,2.975000
005-0004,61101,2014-04-22,6.375000
005-0004,61101,2014-04-23,3.604167
005-0004,61101,2014-04-24,3.491667
005-0004,61101,2014-04-25,3.887500
005-0004,61101,2014-04-26,2.920833
005-0004,61101,2014-04-27,2.991667
005-0004,61101,2014-04-28,4.229167
005-0004,61101,2014-04-29,4.370833
005-0004,61101,2014-04-30,4.229167
005-0004,61101,2014-05-01,2.941667
005-0004,61101,2014-05-02,3.083333
005-0004,61101,2014-05-03,3.879167
005-0004,61101,2014-05-04,3.379167
005-0004,61101,2014-05-05,2.879167
005-0004,61101,2014-05-06,4.425000
005-0004,61101,2014-05-07,3.400000
005-0004,61101,2014-05-08,3.275000
005-0004,61101,2014-05-09,4.616667
005-0004,61101,2014-05-10,4.350000
005-0004,61101,2014-05-11,6.420833
005-0004,61101,2014-05-12,4.691667
005-0004,61101,2014-05-13,2.787500
005-0004,61101,2014-05-14,2.787500
005-0004,61101,2014-05-15,2.663636
005-0004,61101,2014-05-16,2.775000
005-0004,61101,2014-05-17,2.779167
005-0004,61101,2014-05-18,4.008333
005-0004,61101,2014-05-19,3.279167
005-0004,61101,2014-05-20,4.720833
005-0004,61101,2014-05-21,3.620833
005-0004,61101,2014-05-22,3.200000
005-0004,61101,2014-05-23,3.558333
005-0004,61101,2014-05-24,3.900000
005-0004,61101,2014-05-25,3.320833
005-0004,61101,2014-05-26,3.520833
005-0004,61101,2014-05-27,4.058333
005-0004,61101,2014-05-28,5.416667
005-0004,61101,2014-05-29,3.212500
005-0004,61101,2014-05-30,2.820833
005-0004,61101,2014-05-31,4.345833
005-0004,61101,2014-06-01,3.208333
005-0004,61101,2014-06-02,2.883333
005-0004,61101,2014-06-03,3.612500
005-0004,61101,2014-06-04,3.462500
005-0004,61101,2014-06-05,2.837500
005-0004,61101,2014-06-06,3.104167
005-0004,61101,2014-06-07,3.191667
005-0004,61101,2014-06-08,3.841667
005-0004,61101,2014-06-09,3.495833
005-0004,61101,2014-06-10,3.908333
005-0004,61101,2014-06-11,2.641667
005-0004,61101,2014-06-12,4.129167
005-0004,61101,2014-06-13,5.120833
005-0004,61101,2014-06-14,3.416667
005-0004,61101,2014-06-15,3.891667
005-0004,61101,2014-06-16,5.816667
005-0004,61101,2014-06-17,3.304167
005-0004,61101,2014-06-18,3.775000
005-0004,61101,2014-06-19,2.775000
005-0004,61101,2014-06-20,3.129167
005-0004,61101,2014-06-21,4.108333
005-0004,61101,2014-06-22,4.012500
005-0004,61101,2014-06-23,3.175000
005-0004,61101,2014-06-24,3.337500
005-0004,61101,2014-06-25,3.045833
005-0004,61101,2014-06-26,3.900000
005-0004,61101,2014-06-27,3.904167
005-0004,61101,2014-06-28,3.712500
005-0004,61101,2014-06-29,3.670833
005-0004,61101,2014-06-30,3.054167
005-0004,61101,2014-07-01,3.279167
005-0004,61101,2014-07-02,3.920833
005-0004,61101,2014-07-03,4.004167
005-0004,61101,2014-07-04,3.633333
005-0004,61101,2014-07-05,3.100000
005-0004,61101,2014-07-06,2.683333
005-0004,61101,2014-07-07,2.862500
005-0004,61101,2014-07-08,2.666667
005-0004,61101,2014-07-09,3.562500
005-0004,61101,2014-07-10,3.491667
005-0004,61101,2014-07-11,3.225000
005-0004,61101,2014-07-12,3.145833
005-0004,61101,2014-07-13,3.216667
005-0004,61101,2014-07-14,3.804167
005-0004,61101,2014-07-15,4.379167
005-0004,61101,2014-07-16,3.270833
005-0004,61101,2014-07-17,3.133333
005-0004,61101,2014-07-18,3.691667
005-0004,61101,2014-07-19,3.212500
005-0004,61101,2014-07-20,3.891667
005-0004,61101,2014-07-21,4.741667
005-0004,61101,2014-07-22,3.158333
005-0004,61101,2014-07-23,3.491667
005-0004,61101,2014-07-24,3.929167
005-0004,61101,2014-07-25,2.629167
005-0004,61101,2014-07-26,2.825000
005-0004,61101,2014-07-27,2.662500
005-0004,61101,2014-07-28,3.841667
005-0004,61101,2014-07-29,3.154167
005-0004,61101,2014-07-30,5.579167
005-0004,61101,2014-07-31,3.637500
005-0004,61101,2014-08-01,3.154167
005-0004,61101,2014-08-02,2.783333
005-0004,61101,2014-08-03,3.825000
005-0004,61101,2014-08-04,3.283333
005-0004,61101,2014-08-05,3.604167
005-0004,61101,2014-08-06,3.587500
005-0004,61101,2014-08-07,3.666667
005-0004,61101,2014-08-08,3.475000
005-0004,61101,2014-08-09,3.779167
005-0004,61101,2014-08-10,3.020833
005-0004,61101,2014-08-11,2.812500
005-0004,61101,2014-08-12,3.979167
005-0004,61101,2014-08-13,5.158333
005-0004,61101,2014-08-14,3.583333
005-0004,61101,2014-08-15,3.958333
005-0004,61101,2014-08-16,2.737500
005-0004,61101,2014-08-17,3.033333
005-0004,61101,2014-08-18,3.300000
005-0004,61101,2014-08-19,4.437500
005-0004,61101,2014-08-20,4.158333
005-0004,61101,2014-08-21,3.941667
005-0004,61101,2014-08-22,4.175000
005-0004,61101,2014-08-23,3.000000
005-0004,61101,2014-08-24,2.858333
005-0004,61101,2014-08-25,4.787500
005-0004,61101,2014-08-26,4.275000
005-0004,61101,2014-08-27,2.575000
005-0004,61101,2014-08-28,2.416667
005-0004,61101,2014-08-29,2.841667
005-0004,61101,2014-08-30,4.241667
005-0004,61101,2014-08-31,3.658333
005-0004,61101,2014-09-01,2.954167
005-0004,61101,2014-09-02,3.037500
005-0004,61101,2014-09-03,3.775000
005-0004,61101,2014-09-04,2.041667
005-0004,61101,2014-09-05,2.470833
005-0004,61101,2014-09-06,2.991667
005-0004,61101,2014-09-07,3.233333
005-0004,61101,2014-09-08,3.483333
005-0004,61101,2014-09-09,3.141667
005-0004,61101,2014-09-10,3.441667
005-0004,61101,2014-09-11,4.150000
005-0004,61101,2014-09-12,3.145833
005-0004,61101,2014-09-13,2.195833
005-0004,61101,2014-09-14,2.141667
005-0004,61101,2014-09-15,2.529167
005-0004,61101,2014-09-16,2.412500
005-0004,61101,2014-09-17,2.304167
005-0004,61101,2014-09-18,4.650000
005-0004,61101,2014-09-19,2.700000
005-0004,61101,2014-09-20,2.787500
005-0004,61101,2014-09-21,3.070833
005-0004,61101,2014-09-22,2.562500
005-0004,61101,2014-09-23,2.541667
005-0004,61101,2014-09-24,2.508333
005-0004,61101,2014-09-25,2.925000
005-0004,61101,2014-09-26,3.595833
005-0004,61101,2014-09-27,3.429167
005-0004,61101,2014-09-28,2.275000
005-0004,61101,2014-09-29,2.670833
005-0004,61101,2014-09-30,2.604167
005-0004,61101,2014-10-01,2.270833
005-0004,61101,2014-10-02,2.554167
005-0004,61101,2014-10-03,2.295833
005-0004,61101,2014-10-04,2.204167
005-0004,61101,2014-10-05,2.154167
005-0004,61101,2014-10-06,2.116667
005-0004,61101,2014-10-07,2.145833
005-0004,61101,2014-10-08,2.300000
005-0004,61101,2014-10-09,2.650000
005-0004,61101,2014-10-10,2.354167
005-0004,61101,2014-10-11,2.945833
005-0004,61101,2014-10-12,4.441667
005-0004,61101,2014-10-13,2.262500
005-0004,61101,2014-10-14,2.100000
005-0004,61101,2014-10-15,5.300000
005-0004,61101,2014-10-16,1.837500
005-0004,61101,2014-10-17,2.212500
005-0004,61101,2014-10-18,1.883333
005-0004,61101,2014-10-19,1.870833
005-0004,61101,2014-10-20,1.820833
005-0004,61101,2014-10-21,3.804167
005-0004,61101,2014-10-22,2.037500
005-0004,61101,2014-10-23,2.129167
005-0004,61101,2014-10-24,1.975000
005-0004,61101,2014-10-25,4.483333
005-0004,61101,2014-10-26,4.258333
005-0004,61101,2014-10-27,2.045833
005-0004,61101,2014-10-28,2.129167
005-0004,61101,2014-10-29,1.716667
005-0004,61101,2014-10-30,2.004167
005-0004,61101,2014-10-31,2.958333
005-0004,61101,2014-11-01,5.379167
005-0004,61101,2014-11-02,3.687500
005-0004,61101,2014-11-03,1.962500
005-0004,61101,2014-11-04,2.075000
005-0004,61101,2014-11-05,2.122727
005-0004,61101,2014-11-06,2.070833
005-0004,61101,2014-11-07,2.908333
005-0004,61101,2014-11-08,2.195833
005-0004,61101,2014-11-09,3.908333
005-0004,61101,2014-11-10,3.900000
005-0004,61101,2014-11-11,3.612500
005-0004,61101,2014-11-12,9.083333
005-0004,61101,2014-11-13,3.329167
005-0004,61101,2014-11-14,4.250000
005-0004,61101,2014-11-15,3.900000
005-0004,61101,2014-11-16,2.516667
005-0004,61101,2014-11-17,2.025000
005-0004,61101,2014-11-18,1.512500
005-0004,61101,2014-11-19,1.437500
005-0004,61101,2014-11-20,1.737500
005-0004,61101,2014-11-21,1.641667
005-0004,61101,2014-11-22,4.912500
005-0004,61101,2014-11-23,3.112500
005-0004,61101,2014-11-24,3.095833
005-0004,61101,2014-11-25,4.229167
005-0004,61101,2014-11-26,2.495833
005-0004,61101,2014-11-27,1.945833
005-0004,61101,2014-11-28,2.670833
005-0004,61101,2014-11-29,8.145833
005-0004,61101,2014-11-30,3.529167
005-0004,61101,2014-12-01,2.612500
005-0004,61101,2014-12-02,2.583333
005-0004,61101,2014-12-03,2.075000
005-0004,61101,2014-12-04,1.862500
005-0004,61101,2014-12-05,2.066667
005-0004,61101,2014-12-06,2.791667
005-0004,61101,2014-12-07,2.129167
005-0004,61101,2014-12-08,2.275000
005-0004,61101,2014-12-09,1.983333
005-0004,61101,2014-12-10,1.995833
005-0004,61101,2014-12-11,2.291667
005-0004,61101,2014-12-12,3.970833
005-0004,61101,2014-12-13,4.137500
005-0004,61101,2014-12-14,1.375000
005-0004,61101,2014-12-15,2.137500
005-0004,61101,2014-12-16,2.154167
005-0004,61101,2014-12-17,1.600000
005-0004,61101,2014-12-18,1.758333
005-0004,61101,2014-12-19,2.408333
005-0004,61101,2014-12-20,2.783333
005-0004,61101,2014-12-21,6.212500
005-0004,61101,2014-12-22,3.250000
005-0004,61101,2014-12-23,1.887500
005-0004,61101,2014-12-24,2.420833
005-0004,61101,2014-12-25,2.525000
005-0004,61101,2014-12-26,1.566667
005-0004,61101,2014-12-27,1.800000
005-0004,61101,2014-12-28,4.775000
005-0004,61101,2014-12-29,8.158333
005-0004,61101,2014-12-30,13.016667
005-0004,61101,2014-12-31,2.137500
005-0004,61101,2015-01-01,1.995833
005-0004,61101,2015-01-02,1.900000
005-0004,61101,2015-01-03,1.912500
005-0004,61101,2015-01-04,2.391667
005-0004,61101,2015-01-05,3.433333
005-0004,61101,2015-01-06,1.679167
005-0004,61101,2015-01-07,1.687500
005-0004,61101,2015-01-08,1.704167
005-0004,61101,2015-01-09,1.275000
005-0004,61101,2015-01-10,1.500000
005-0004,61101,2015-01-11,1.437500
005-0004,61101,2015-01-12,1.354167
005-0004,61101,2015-01-13,1.538095
005-0004,61101,2015-01-15,1.212500
005-0004,61101,2015-01-16,2.058333
005-0004,61101,2015-01-17,1.908333
005-0004,61101,2015-01-18,2.375000
005-0004,61101,2015-01-19,2.433333
005-0004,61101,2015-01-20,2.341667
005-0004,61101,2015-01-21,3.100000
005-0004,61101,2015-01-22,2.745833
005-0004,61101,2015-01-23,2.095833
005-0004,61101,2015-01-24,2.041667
005-0004,61101,2015-01-25,1.883333
005-0004,61101,2015-01-26,1.958333
005-0004,61101,2015-01-27,2.241667
005-0004,61101,2015-01-28,1.941667
005-0004,61101,2015-01-29,2.058333
005-0004,61101,2015-01-30,1.895833
005-0004,61101,2015-01-31,2.633333
005-0004,61101,2015-02-01,2.216667
005-0004,61101,2015-02-02,3.350000
005-0004,61101,2015-02-03,3.862500
005-0004,61101,2015-02-04,2.612500
005-0004,61101,2015-02-05,2.179167
005-0004,61101,2015-02-06,5.562500
005-0004,61101,2015-02-07,6.170833
005-0004,61101,2015-02-08,2.533333
005-0004,61101,2015-02-09,3.395833
005-0004,61101,2015-02-10,2.920833
005-0004,61101,2015-02-11,2.679167
005-0004,61101,2015-02-12,2.345833
005-0004,61101,2015-02-13,2.166667
005-0004,61101,2015-02-14,2.125000
005-0004,61101,2015-02-15,2.829167
005-0004,61101,2015-02-16,3.245833
005-0004,61101,2015-02-17,2.291667
005-0004,61101,2015-02-18,2.066667
005-0004,61101,2015-02-19,2.333333
005-0004,61101,2015-02-20,3.270833
005-0004,61101,2015-02-21,3.062500
005-0004,61101,2015-02-22,11.279167
005-0004,61101,2015-02-23,6.041667
005-0004,61101,2015-02-24,2.379167
005-0004,61101,2015-02-25,3.450000
005-0004,61101,2015-02-26,2.629167
005-0004,61101,2015-02-27,2.729167
005-0004,61101,2015-02-28,4.954167
005-0004,61101,2015-03-01,2.579167
005-0004,61101,2015-03-02,2.658333
005-0004,61101,2015-03-03,3.054167
005-0004,61101,2015-03-04,2.770833
005-0004,61101,2015-03-05,2.554167
005-0004,61101,2015-03-06,2.187500
005-0004,61101,2015-03-07,2.316667
005-0004,61101,2015-03-08,2.495833
005-0004,61101,2015-03-09,2.870833
005-0004,61101,2015-03-10,2.441667
005-0004,61101,2015-03-11,3.437500
005-0004,61101,2015-03-12,3.150000
005-0004,61101,2015-03-13,2.520833
005-0004,61101,2015-03-14,3.541667
005-0004,61101,2015-03-15,3.170833
005-0004,61101,2015-03-16,2.445833
005-0004,61101,2015-03-17,3.379167
005-0004,61101,2015-03-18,3.229167
005-0004,61101,2015-03-19,2.829167
005-0004,61101,2015-03-20,2.654167
005-0004,61101,2015-03-21,2.766667
005-0004,61101,2015-03-22,2.729167
005-0004,61101,2015-03-23,3.808333
005-0004,61101,2015-03-24,3.729167
005-0004,61101,2015-03-25,2.495833
005-0004,61101,2015-03-26,2.387500
005-0004,61101,2015-03-27,2.650000
005-0004,61101,2015-03-28,3.716667
005-0004,61101,2015-03-29,3.050000
005-0004,61101,2015-03-30,2.941667
005-0004,61101,2015-03-31,5.562500
005-0004,61101,2015-04-01,4.545833
005-0004,61101,2015-04-02,3.495833
005-0004,61101,2015-04-03,3.004167
005-0004,61101,2015-04-04,3.408333
005-0004,61101,2015-04-05,3.100000
005-0004,61101,2015-04-06,4.637500
005-0004,61101,2015-04-07,4.050000
005-0004,61101,2015-04-08,3.758333
005-0004,61101,2015-04-09,2.691667
005-0004,61101,2015-04-10,2.629167
005-0004,61101,2015-04-11,4.400000
005-0004,61101,2015-04-12,3.595833
005-0004,61101,2015-04-13,2.716667
005-0004,61101,2015-04-14,6.491667
005-0004,61101,2015-04-15,2.358333
005-0004,61101,2015-04-16,3.825000
005-0004,61101,2015-04-17,3.195833
005-0004,61101,2015-04-18,3.095833
005-0004,61101,2015-04-19,3.325000
005-0004,61101,2015-04-20,3.066667
005-0004,61101,2015-04-21,3.204167
005-0004,61101,2015-04-22,3.800000
005-0004,61101,2015-04-23,4.016667
005-0004,61101,2015-04-24,4.800000
005-0004,61101,2015-04-25,3.241667
005-0004,61101,2015-04-26,4.516667
005-0004,61101,2015-04-27,2.650000
005-0004,61101,2015-04-28,2.950000
005-0004,61101,2015-04-29,3.070833
005-0004,61101,2015-04-30,3.470833
005-0004,61101,2015-05-01,2.791667
005-0004,61101,2015-05-02,3.150000
005-0004,61101,2015-05-03,4.087500
005-0004,61101,2015-05-04,3.183333
005-0004,61101,2015-05-05,3.566667
005-0004,61101,2015-05-06,2.433333
005-0004,61101,2015-05-07,3.300000
005-0004,61101,2015-05-08,4.354167
005-0004,61101,2015-05-09,3.129167
005-0004,61101,2015-05-10,3.320833
005-0004,61101,2015-05-11,3.404167
005-0004,61101,2015-05-12,5.187500
005-0004,61101,2015-05-13,3.966667
005-0004,61101,2015-05-14,4.475000
005-0004,61101,2015-05-15,3.037500
005-0004,61101,2015-05-16,4.312500
005-0004,61101,2015-05-17,2.287500
005-0004,61101,2015-05-18,3.541667
005-0004,61101,2015-05-19,2.466667
005-0004,61101,2015-05-20,5.037500
005-0004,61101,2015-05-21,3.908333
005-0004,61101,2015-05-22,4.295833
005-0004,61101,2015-05-23,3.079167
005-0004,61101,2015-05-24,2.825000
005-0004,61101,2015-05-25,3.087500
005-0004,61101,2015-05-26,3.641667
005-0004,61101,2015-05-27,2.837500
005-0004,61101,2015-05-28,2.650000
005-0004,61101,2015-05-29,2.795833
005-0004,61101,2015-05-30,3.166667
005-0004,61101,2015-05-31,2.837500
005-0004,61101,2015-06-01,4.591667
005-0004,61101,2015-06-02,2.829167
005-0004,61101,2015-06-03,3.733333
005-0004,61101,2015-06-04,3.341667
005-0004,61101,2015-06-05,2.837500
005-0004,61101,2015-06-06,3.700000
005-0004,61101,2015-06-07,3.066667
005-0004,61101,2015-06-08,3.095833
005-0004,61101,2015-06-09,3.183333
005-0004,61101,2015-06-10,3.483333
005-0004,61101,2015-06-11,3.600000
005-0004,61101,2015-06-12,2.945833
005-0004,61101,2015-06-13,3.137500
005-0004,61101,2015-06-14,2.879167
005-0004,61101,2015-06-15,5.054167
005-0004,61101,2015-06-16,3.991667
005-0004,61101,2015-06-17,3.533333
005-0004,61101,2015-06-18,3.033333
005-0004,61101,2015-06-19,3.666667
005-0004,61101,2015-06-20,2.966667
005-0004,61101,2015-06-21,3.641667
005-0004,61101,2015-06-22,3.795833
005-0004,61101,2015-06-23,2.829167
005-0004,61101,2015-06-24,3.254545
005-0004,61101,2015-06-25,3.233333
005-0004,61101,2015-06-26,2.745833
005-0004,61101,2015-06-27,2.508333
005-0004,61101,2015-06-28,2.533333
005-0004,61101,2015-06-29,3.020833
005-0004,61101,2015-06-30,3.141667
005-0004,61101,2015-07-01,3.350000
005-0004,61101,2015-07-02,3.383333
005-0004,61101,2015-07-03,2.862500
005-0004,61101,2015-07-04,4.125000
005-0004,61101,2015-07-05,3.245833
005-0004,61101,2015-07-06,3.295833
005-0004,61101,2015-07-07,3.033333
005-0004,61101,2015-07-08,3.162500
005-0004,61101,2015-07-09,3.629167
005-0004,61101,2015-07-10,4.383333
005-0004,61101,2015-07-11,4.391667
005-0004,61101,2015-07-12,3.416667
005-0004,61101,2015-07-13,3.070833
005-0004,61101,2015-07-14,2.691667
005-0004,61101,2015-07-15,3.100000
005-0004,61101,2015-07-16,2.495833
005-0004,61101,2015-07-17,3.491667
005-0004,61101,2015-07-18,3.833333
005-0004,61101,2015-07-19,2.645833
005-0004,61101,2015-07-20,3.712500
005-0004,61101,2015-07-21,2.845833
005-0004,61101,2015-07-22,4.308333
005-0004,61101,2015-07-23,3.570833
005-0004,61101,2015-07-24,3.508333
005-0004,61101,2015-07-25,3.845833
005-0004,61101,2015-07-26,3.766667
005-0004,61101,2015-07-27,4.145833
005-0004,61101,2015-07-28,2.825000
005-0004,61101,2015-07-29,2.683333
005-0004,61101,2015-07-30,2.950000
005-0004,61101,2015-07-31,3.187500
005-0004,61101,2015-08-01,2.837500
005-0004,61101,2015-08-02,3.504167
005-0004,61101,2015-08-03,3.279167
005-0004,61101,2015-08-04,2.929167
005-0004,61101,2015-08-05,4.191667
005-0004,61101,2015-08-06,2.970833
005-0004,61101,2015-08-07,3.275000
005-0004,61101,2015-08-08,3.120833
005-0004,61101,2015-08-09,2.583333
005-0004,61101,2015-08-10,2.937500
005-0004,61101,2015-08-11,3.529167
005-0004,61101,2015-08-12,3.154167
005-0004,61101,2015-08-13,2.808333
005-0004,61101,2015-08-14,3.766667
005-0004,61101,2015-08-15,3.258333
005-0004,61101,2015-08-16,2.337500
005-0004,61101,2015-08-17,3.487500
005-0004,61101,2015-08-18,3.466667
005-0004,61101,2015-08-19,3.045833
005-0004,61101,2015-08-20,2.662500
005-0004,61101,2015-08-21,3.595833
005-0004,61101,2015-08-22,3.154167
005-0004,61101,2015-08-23,2.979167
005-0004,61101,2015-08-24,2.616667
005-0004,61101,2015-08-25,2.879167
005-0004,61101,2015-08-26,3.520833
005-0004,61101,2015-08-27,3.762500
005-0004,61101,2015-08-28,2.854167
005-0004,61101,2015-08-29,3.537500
005-0004,61101,2015-08-30,3.358333
005-0004,61101,2015-08-31,2.662500
005-0004,61101,2015-09-01,2.820833
005-0004,61101,2015-09-02,6.179167
005-0004,61101,2015-09-03,6.670833
005-0004,61101,2015-09-04,5.445833
005-0004,61101,2015-09-05,5.187500
005-0004,61101,2015-09-06,2.587500
005-0004,61101,2015-09-07,2.458333
005-0004,61101,2015-09-08,2.495833
005-0004,61101,2015-09-09,2.675000
005-0004,61101,2015-09-10,2.554167
005-0004,61101,2015-09-11,2.395833
005-0004,61101,2015-09-12,2.258333
005-0004,61101,2015-09-13,2.425000
005-0004,61101,2015-09-14,3.904167
005-0004,61101,2015-09-15,4.516667
005-0004,61101,2015-09-16,3.962500
005-0004,61101,2015-09-17,2.987500
005-0004,61101,2015-09-18,2.629167
005-0004,61101,2015-09-19,2.325000
005-0004,61101,2015-09-20,2.262500
005-0004,61101,2015-09-21,2.245833
005-0004,61101,2015-09-22,2.429167
005-0004,61101,2015-09-23,2.570833
005-0004,61101,2015-09-24,2.450000
005-0004,61101,2015-09-25,2.262500
005-0004,61101,2015-09-26,2.770833
005-0004,61101,2015-09-27,2.695833
005-0004,61101,2015-09-28,2.808333
005-0004,61101,2015-09-29,2.400000
005-0004,61101,2015-09-30,2.125000
005-0004,61101,2015-10-01,2.633333
005-0004,61101,2015-10-02,3.220833
005-0004,61101,2015-10-03,3.233333
005-0004,61101,2015-10-04,3.704167
005-0004,61101,2015-10-05,2.575000
005-0004,61101,2015-10-06,2.400000
005-0004,61101,2015-10-07,2.554167
005-0004,61101,2015-10-08,1.920833
005-0004,61101,2015-10-09,1.887500
005-0004,61101,2015-10-10,2.495833
005-0004,61101,2015-10-11,4.216667
005-0004,61101,2015-10-12,1.829167
005-0004,61101,2015-10-13,1.825000
005-0004,61101,2015-10-14,1.766667
005-0004,61101,2015-10-15,1.900000
005-0004,61101,2015-10-16,2.295833
005-0004,61101,2015-10-17,2.454167
005-0004,61101,2015-10-18,2.462500
005-0004,61101,2015-10-19,3.241667
005-0004,61101,2015-10-20,3.108333
005-0004,61101,2015-10-21,3.141667
005-0004,61101,2015-10-22,1.895833
005-0004,61101,2015-10-23,1.612500
005-0004,61101,2015-10-24,2.062500
005-0004,61101,2015-10-25,1.583333
005-0004,61101,2015-10-26,2.195833
005-0004,61101,2015-10-27,2.187500
005-0004,61101,2015-10-28,1.554167
005-0004,61101,2015-10-29,1.866667
005-0004,61101,2015-10-30,2.245833
005-0004,61101,2015-10-31,3.187500
005-0004,61101,2015-11-01,3.191667
005-0004,61101,2015-11-02,2.133333
005-0004,61101,2015-11-03,5.666667
005-0004,61101,2015-11-04,2.379167
005-0004,61101,2015-11-05,2.483333
005-0004,61101,2015-11-06,2.933333
005-0004,61101,2015-11-07,1.662500
005-0004,61101,2015-11-08,1.512500
005-0004,61101,2015-11-09,2.983333
005-0004,61101,2015-11-10,3.658333
005-0004,61101,2015-11-11,2.691667
005-0004,61101,2015-11-12,2.279167
005-0004,61101,2015-11-13,1.504167
005-0004,61101,2015-11-14,1.387500
005-0004,61101,2015-11-15,2.100000
005-0004,61101,2015-11-16,7.454167
005-0004,61101,2015-11-17,1.791667
005-0004,61101,2015-11-18,5.034783
005-0004,61101,2015-11-19,3.508333
005-0004,61101,2015-11-20,4.575000
005-0004,61101,2015-11-21,2.587500
005-0004,61101,2015-11-22,1.287500
005-0004,61101,2015-11-23,1.350000
005-0004,61101,2015-11-24,1.929167
005-0004,61101,2015-11-25,3.433333
005-0004,61101,2015-11-26,7.270833
005-0004,61101,2015-11-27,5.354167
005-0004,61101,2015-11-28,2.095833
005-0004,61101,2015-11-29,1.737500
005-0004,61101,2015-11-30,1.325000
005-0004,61101,2015-12-01,1.795833
005-0004,61101,2015-12-02,1.887500
005-0004,61101,2015-12-03,1.504167
005-0004,61101,2015-12-04,2.270833
005-0004,61101,2015-12-05,1.925000
005-0004,61101,2015-12-06,2.012500
005-0004,61101,2015-12-07,2.258333
005-0004,61101,2015-12-08,1.958333
005-0004,61101,2015-12-09,3.020833
005-0004,61101,2015-12-10,2.908333
005-0004,61101,2015-12-11,1.845833
005-0004,61101,2015-12-12,1.833333
005-0004,61101,2015-12-13,2.570833
005-0004,61101,2015-12-14,2.320833
005-0004,61101,2015-12-15,2.000000
005-0004,61101,2015-12-16,4.233333
005-0004,61101,2015-12-17,1.929167
005-0004,61101,2015-12-18,1.479167
005-0004,61101,2015-12-19,2.254167
005-0004,61101,2015-12-20,2.204167
005-0004,61101,2015-12-21,6.225000
005-0004,61101,2015-12-22,2.620833
005-0004,61101,2015-12-23,3.629167
005-0004,61101,2015-12-24,3.825000
005-0004,61101,2015-12-25,3.883333
005-0004,61101,2015-12-26,2.033333
005-0004,61101,2015-12-27,2.029167
005-0004,61101,2015-12-28,1.670833
005-0004,61101,2015-12-29,1.533333
005-0004,61101,2015-12-30,1.891667
005-0004,61101,2015-12-31,2.320833
005-0006,61101,2005-02-04,2.925000
005-0006,61101,2005-02-05,3.554167
005-0006,61101,2005-02-06,3.179167
005-0006,61101,2005-02-07,2.475000
005-0006,61101,2005-02-08,3.195833
005-0006,61101,2005-02-09,3.758333
005-0006,61101,2005-02-10,3.377273
005-0006,61101,2005-02-11,2.356522
005-0006,61101,2005-02-12,2.058333
005-0006,61101,2005-02-13,4.258333
005-0006,61101,2005-02-14,5.658333
005-0006,61101,2005-02-15,4.054167
005-0006,61101,2005-02-16,3.575000
005-0006,61101,2005-02-17,2.745833
005-0006,61101,2005-02-18,2.358333
005-0006,61101,2005-02-19,4.766667
005-0006,61101,2005-02-20,3.320833
005-0006,61101,2005-02-21,2.904167
005-0006,61101,2005-02-22,2.625000
005-0006,61101,2005-02-23,2.575000
005-0006,61101,2005-02-24,2.966667
005-0006,61101,2005-02-25,2.179167
005-0006,61101,2005-02-26,2.658333
005-0006,61101,2005-02-27,2.870833
005-0006,61101,2005-02-28,2.537500
005-0006,61101,2005-03-01,2.508333
005-0006,61101,2005-03-02,1.975000
005-0006,61101,2005-03-03,2.508333
005-0006,61101,2005-03-04,3.333333
005-0006,61101,2005-03-05,2.391667
005-0006,61101,2005-03-06,3.512500
005-0006,61101,2005-03-07,2.420833
005-0006,61101,2005-03-08,2.995833
005-0006,61101,2005-03-09,2.437500
005-0006,61101,2005-03-10,3.700000
005-0006,61101,2005-03-11,3.070833
005-0006,61101,2005-03-12,7.279167
005-0006,61101,2005-03-13,4.925000
005-0006,61101,2005-03-14,4.362500
005-0006,61101,2005-03-15,6.100000
005-0006,61101,2005-03-16,7.066667
005-0006,61101,2005-03-17,8.345833
005-0006,61101,2005-03-18,2.787500
005-0006,61101,2005-03-19,5.800000
005-0006,61101,2005-03-20,5.137500
005-0006,61101,2005-03-21,5.145833
005-0006,61101,2005-03-22,6.354167
005-0006,61101,2005-03-23,3.416667
005-0006,61101,2005-03-24,4.829167
005-0006,61101,2005-03-25,6.675000
005-0006,61101,2005-03-26,5.958333
005-0006,61101,2005-03-27,6.037500
005-0006,61101,2005-03-28,6.666667
005-0006,61101,2005-03-29,6.041667
005-0006,61101,2005-03-30,6.895833
005-0006,61101,2005-03-31,5.670833
005-0006,61101,2005-04-01,5.604348
005-0006,61101,2005-04-02,5.779167
005-0006,61101,2005-04-03,8.073913
